8002693,천양원,36.359413,127.325035
8002405,유성시장,36.358658,127.33319
8002492,장대네거리,36.361187,127.33618
8002494,장대중학교,36.360867,127.33898
8005516,충남대학교,36.360374,127.34432
8001192,궁동,36.36067,127.34951
8002399,유성구청,36.361675,127.357254
8002873,한국과학기술원,36.365772,127.364876
8001432,대전지방기상청,36.36988,127.37128
8001207,보건환경연구원,36.37228,127.37505
8001183,국립중앙과학관,36.374428,127.379036
8001922,서구보건소,36.36827,127.37935
8001649,무궁화아파트,36.36315,127.379234
8002952,한아름아파트,36.36235,127.375786
8001998,성룡초등학교,36.361343,127.37414
8001288,누리아파트후문,36.35917,127.374146
8001061,갈마역,36.356583,127.37412
8001570,둔산여자고등학교,36.353825,127.37399
8001076,갤러리아타임월드,36.351604,127.376976
8002851,SK브로드밴드,36.351147,127.38076
8001378,대전광역시청,36.351112,127.38486
8005559,샤크존,36.3481,127.38637
8005865,탄방역.대전고용센터,36.34685,127.38568
8001275,녹원아파트,36.346066,127.38176
8002425,유승기업사,36.34354,127.380974
8005594,탄방역종점,36.34534,127.38504
8005593,탄방역1번출구,36.34527,127.38429
8001074,개나리아파트,36.34336,127.38314
8001075,국민연금대전지사,36.34592,127.38198
8005558,샤크존,36.347412,127.38672
8002087,시청.교육청,36.351395,127.3835
8002159,아이빌딩,36.351406,127.38061
8001077,갤러리아타임월드,36.351944,127.376976
8001569,둔산여자고등학교,36.353165,127.37445
8002967,향촌아파트,36.355083,127.374435
8001651,무지개아파트,36.359123,127.37447
8001999,성룡초등학교,36.361675,127.37444
8001713,백합네거리,36.362103,127.37713
8002557,정부대전청사서문,36.36371,127.379654
8001923,서구보건소,36.368565,127.3797
8001182,국립중앙과학관,36.374023,127.37792
8001742,보건환경연구원,36.372185,127.37445
8001431,대전지방기상청,36.36993,127.37102
8002872,한국과학기술원,36.365093,127.36284
8002940,한빛아파트,36.36263,127.35856
8002398,유성구청,36.361362,127.35602
8002735,충대농대입구,36.36042,127.35253
8001193,궁동,36.360806,127.34954
8002721,충남대학교,36.36156,127.34412
8002495,장대초등학교,36.361195,127.33887
8002493,장대네거리,36.361412,127.336
8002404,유성시장,36.35891,127.33311
8002694,천양원,36.359573,127.32464
8002974,현충원역,36.35962,127.319695
8001163,구암8통,36.359207,127.31384
8002922,덕명네거리,36.359524,127.30905
8002142,덕명동운암네오미아,36.358303,127.30356
8001878,삼성화재연수원,36.354275,127.30049
8002921,한밭대학교,36.35188,127.29814
8003002,수통골삼거리,36.348263,127.29596
9002077,수통골기점지,36.346436,127.29511
8002737,충대농대종점,36.366425,127.352036
8005587,충남대도서관,36.368805,127.34573
8005589,충남대산학연,36.365246,127.34518
8002725,충남대학교입구,36.36136,127.34603
8002984,홈플러스유성점,36.359398,127.3545
8007325,월평역,36.3585,127.36101
8002538,전원아파트,36.35971,127.3657
8001287,누리아파트,36.35968,127.371956
